8124	3.554508	0.533462	1
18867	3.522673	0.086725	1
80886	14.531655	0.380172	2
55895	3.027528	0.885457	2
31587	1.845967	0.488985	2
10591	10.226164	0.804403	3
70096	10.965926	1.212328	2
53151	2.129921	1.477378	2
11992	0	1.606849	1
33114	9.489005	0.827814	3
7413	0	1.020797	1
10583	0	1.270167	1
58668	6.556676	0.055183	2
35018	9.959588	0.06002	3
70843	7.436056	1.479856	2
14011	0.404888	0.459517	1
35015	9.952942	1.650279	3
70839	15.600252	0.021935	2
3024	2.723846	0.387455	1
5526	0.513866	1.323448	1
5113	0	0.861859	1
20851	7.280602	1.43847	1
40999	9.161978	1.11018	3
15823	0.991725	0.730979	1
35432	7.39838	0.684218	3
53711	12.149747	1.389088	3
64371	9.149678	0.874905	2
9289	9.666576	1.37033	1
60613	3.62011	0.287767	2
18338	5.2388	1.253646	1
22845	14.715782	1.503758	3
74676	14.44574	1.21116	2
34143	13.609528	0.36424	3
14153	3.141585	0.42428	1
9327	0	0.120947	1
18991	0.45475	1.03328	1
9193	0.51031	0.016395	1
2285	3.864171	0.616349	1
9493	6.724021	0.563044	1
2371	4.289375	0.012563	1
13963	0	1.43703	1
2299	3.733617	0.698269	1
5262	2.002589	1.380184	1
4659	2.502627	0.184223	1
17582	6.382129	0.876581	1
27750	8.546741	0.128706	3
9868	2.694977	0.432818	1
18333	3.951256	0.3333	1
3780	9.856183	0.329181	1
18190	2.068962	0.429927	1
11145	3.410627	0.631838	1
68846	9.974715	0.669787	2
26575	10.650102	0.866627	3
48111	9.134528	0.728045	3
43757	7.882601	1.332446	3
